species_work,status,lower_limit,upper_limit,upper_limit_max,lower_limit_min,diff,n
Tabernaemontana orientalis,native,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023,35
Tacca leontopetaloides,native,23.5,27.5,35.10000000000002,17.599999999999966,4,44
Tacca maculata,native,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341,10
Tamarindus indica,native,24.5,26.599999999999966,30.5,17.899999999999977,2.099999999999966,9
Tarenna pentamera,native,26.5,27.399999999999977,35.10000000000002,17.599999999999966,0.8999999999999773,37
Tasmannia lanceolata,native,11.599999999999966,14.599999999999966,21.19999999999999,6.899999999999977,3,16
Taxandria marginata,native,15.599999999999966,16.69999999999999,22.5,10.699999999999989,1.1000000000000227,10
Tecoma stans,introduced,21,27.19999999999999,30.5,14.399999999999977,6.199999999999989,19
Tecticornia arbuscula,native,14,20.399999999999977,26.399999999999977,9.800000000000011,6.399999999999977,37
Tecticornia australasica,native,23.69999999999999,26.69999999999999,29.69999999999999,17.899999999999977,3,8
Tecticornia halocnemoides,native,15.699999999999989,28.30000000000001,35.19999999999999,9.599999999999966,12.600000000000023,193
Tecticornia indica,native,18,28.30000000000001,35.19999999999999,10.099999999999966,10.300000000000011,54
Tecticornia pergranulata,native,15.800000000000011,27.19999999999999,30.5,10.099999999999966,11.399999999999977,7
Tecticornia syncarpa,native,18,18,28.5,10.099999999999966,0,7
Telmatoblechnum indicum,native,18.599999999999966,26.30000000000001,30.099999999999966,11.899999999999977,7.7000000000000455,8
Templetonia hookeri,native,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341,16
Templetonia retusa,native,15.800000000000011,21.19999999999999,26.30000000000001,9.599999999999966,5.399999999999977,35
Tephrosia brachyodon,native,23.399999999999977,27.399999999999977,35.10000000000002,17.599999999999966,4,27
Tephrosia filipes,native,22.5,26.19999999999999,30.099999999999966,16.80000000000001,3.6999999999999886,9
Tephrosia juncea,native,23.399999999999977,26.599999999999966,30.5,17.899999999999977,3.1999999999999886,10
Tephrosia laxa,native,26.30000000000001,28.30000000000001,35.19999999999999,19.80000000000001,2,11
Tephrosia phaeosperma,native,26.599999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.7000000000000455,11
Tephrosia rosea,native,25,27.5,34.5,19.099999999999966,2.5,10
Tephrosia virens,native,27.099999999999966,27.399999999999977,34.5,19.099999999999966,0.30000000000001137,6
Terminalia arenicola,native,22.69999999999999,26.399999999999977,29.69999999999999,17.899999999999977,3.6999999999999886,15
Terminalia canescens,native,26.599999999999966,28.30000000000001,35.19999999999999,19.5,1.7000000000000455,23
Terminalia carpentariae,native,26.5,27.5,32.19999999999999,21.099999999999966,1,17
Terminalia catappa,native,24.5,26.69999999999999,29.69999999999999,17.899999999999977,2.1999999999999886,22
Terminalia ferdinandiana,native,26.5,27.399999999999977,35.10000000000002,17.599999999999966,0.8999999999999773,10
Terminalia latipes,native,26.599999999999966,27.399999999999977,31.599999999999966,20.69999999999999,0.8000000000000114,7
Terminalia melanocarpa,native,23.69999999999999,26.099999999999966,29.69999999999999,17.899999999999977,2.3999999999999773,9
Terminalia microcarpa,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,6
Terminalia muelleri,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,31
Terminalia petiolaris,native,27.099999999999966,27.5,32.69999999999999,21,0.4000000000000341,9
Terminalia subacroptera,native,26.19999999999999,26.399999999999977,29.30000000000001,24,0.19999999999998863,9
Tetragonia decumbens,introduced,16.599999999999966,20.30000000000001,29.599999999999966,10.300000000000011,3.7000000000000455,77
Tetragonia diptera,native,21.099999999999966,22.099999999999966,30.399999999999977,15,1,10
Tetragonia implexicoma,native,11.599999999999966,21.69999999999999,28.399999999999977,6.300000000000011,10.100000000000023,308
Tetragonia tetragonoides,native,12.099999999999966,23.69999999999999,30.099999999999966,7.699999999999989,11.600000000000023,67
Tetraria capillaris,native,13.199999999999989,24.5,29.69999999999999,9.5,11.300000000000011,6
Tetrarrhena distichophylla,native,12.199999999999989,14,20.19999999999999,8.800000000000011,1.8000000000000114,6
Thalassia hemprichii,native,24.5,25.899999999999977,29.69999999999999,17.899999999999977,1.3999999999999773,7
Thelymitra aristata,native,11.599999999999966,16.5,21.099999999999966,8.099999999999966,4.900000000000034,8
Thelymitra flexuosa,native,14,18,28.5,10.099999999999966,4,6
Thelymitra ixioides,native,11.599999999999966,22.5,30.099999999999966,8.099999999999966,10.900000000000034,8
Thelymitra pauciflora,native,11.599999999999966,18,28.5,8.099999999999966,6.400000000000034,10
Themeda arguens,native,23.69999999999999,27.399999999999977,30.19999999999999,18.399999999999977,3.6999999999999886,31
Themeda triandra,native,13.199999999999989,27.399999999999977,31.599999999999966,7.699999999999989,14.199999999999989,49
Thespesia populnea,native,21,26.399999999999977,29.69999999999999,14.599999999999966,5.399999999999977,37
Thespesia populneoides,native,25.399999999999977,27.5,35.10000000000002,17.599999999999966,2.1000000000000227,59
Thomasia cognata,native,18.5,18.599999999999966,27.599999999999966,11.800000000000011,0.0999999999999659,8
Threlkeldia diffusa,native,14.099999999999966,25.599999999999966,31.30000000000001,9.5,11.5,515
Thryptomene saxicola,native,15.599999999999966,16.599999999999966,21.099999999999966,10.699999999999989,1,6
Thuarea involuta,native,22.599999999999966,26.69999999999999,29.69999999999999,17.399999999999977,4.100000000000023,107
Thyridia repens,native,14,16.5,23.899999999999977,9.800000000000011,2.5,18
Thysanotus manglesianus,native,18,18,28.5,10.099999999999966,0,8
Thysanotus patersonii,native,15.800000000000011,22,27.69999999999999,11.800000000000011,6.199999999999989,32
Thysanotus tuberosus,native,17.80000000000001,26.30000000000001,30.099999999999966,9.199999999999989,8.5,7
Timonius timon,native,21,27.399999999999977,32.69999999999999,14.399999999999977,6.399999999999977,21
Tinospora smilacina,native,23.399999999999977,28.30000000000001,35.19999999999999,17.599999999999966,4.900000000000034,53
Tithonia diversifolia,introduced,21,26.399999999999977,29.69999999999999,14.399999999999977,5.399999999999977,6
Torenia crustacea,native,23.69999999999999,26.399999999999977,29.69999999999999,17.899999999999977,2.6999999999999886,6
Trachyandra divaricata,introduced,15.599999999999966,19.5,28.099999999999966,10.699999999999989,3.900000000000034,40
Trachymene coerulea,native,18,18.599999999999966,28.5,10.099999999999966,0.5999999999999659,12
Trachymene cussonii,native,22.599999999999966,22.80000000000001,26.5,17.399999999999977,0.20000000000004547,9
Trachymene didiscoides,native,27.099999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.2000000000000455,17
Trachymene longipedunculata,native,26.599999999999966,26.69999999999999,29,23.399999999999977,0.10000000000002274,6
Trachymene pilosa,native,15.399999999999977,22,28.5,9.699999999999989,6.600000000000023,43
Trema tomentosa,native,16.099999999999966,28.30000000000001,35.19999999999999,7.699999999999989,12.200000000000045,30
Trianthema portulacastrum,introduced,22.69999999999999,26.399999999999977,29.69999999999999,17.899999999999977,3.6999999999999886,7
Tribulus cistoides,native,22.599999999999966,27.399999999999977,34.5,17.399999999999977,4.800000000000011,149
Trichodesma zeylanicum,native,20.399999999999977,27.5,31,15.399999999999977,7.100000000000023,19
Trichosanthes cucumerina,native,25.599999999999966,28.30000000000001,35.19999999999999,17.599999999999966,2.7000000000000455,13
Tricoryne elatior,native,15.800000000000011,21.69999999999999,28.5,10.099999999999966,5.899999999999977,8
Tridax procumbens,introduced,21.30000000000001,27.399999999999977,34.5,15.599999999999966,6.099999999999966,40
Triflorensia australis,native,26.19999999999999,26.69999999999999,29,23,0.5,8
Trifolium arvense,introduced,14.300000000000011,17.19999999999999,26.69999999999999,9.5,2.8999999999999773,9
Trifolium campestre,introduced,14.099999999999966,18.599999999999966,28.5,9.899999999999977,4.5,20
Trifolium cernuum,introduced,11.599999999999966,16.5,23.899999999999977,8.099999999999966,4.900000000000034,20
Trifolium dubium,introduced,11.599999999999966,18,28.5,8.099999999999966,6.400000000000034,31
Trifolium glomeratum,introduced,11.599999999999966,16.599999999999966,23.899999999999977,8.099999999999966,5,18
Trifolium ornithopodioides,introduced,11.599999999999966,14.399999999999977,20.399999999999977,8.099999999999966,2.8000000000000114,6
Trifolium repens,introduced,11.599999999999966,22.5,30.099999999999966,7.300000000000011,10.900000000000034,17
Trifolium subterraneum,introduced,11.599999999999966,18,28.5,8.099999999999966,6.400000000000034,18
Trifolium tomentosum,introduced,14.199999999999989,18.599999999999966,27,10.199999999999989,4.399999999999977,17
Triglochin calcitrapa,native,18,22.099999999999966,30.399999999999977,10.099999999999966,4.099999999999966,13
Triglochin centrocarpa,native,14.199999999999989,20.399999999999977,29.599999999999966,10.099999999999966,6.199999999999989,17
Triglochin minutissima,native,14,19.5,28.399999999999977,10.199999999999989,5.5,7
Triglochin mucronata,native,15.800000000000011,21.69999999999999,29.599999999999966,10.099999999999966,5.899999999999977,33
Triglochin muelleri,native,15.899999999999977,20.399999999999977,24.30000000000001,11.699999999999989,4.5,7
Triglochin striata,native,12.199999999999989,21.30000000000001,28.5,8.399999999999977,9.100000000000023,32
Triglochin trichophora,native,15.800000000000011,22,27.69999999999999,11.300000000000011,6.199999999999989,42
Triodia bitextura,native,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137,11
Triodia bynoei,native,27.099999999999966,27.5,35.10000000000002,17.599999999999966,0.4000000000000341,19
Triodia microstachya,native,26.5,27.5,35.10000000000002,17.599999999999966,1,50
Triodia pungens,native,25,27.399999999999977,34.5,19.099999999999966,2.3999999999999773,8
Triraphis mollis,native,21.899999999999977,27.19999999999999,30.5,17.899999999999977,5.300000000000011,8
Triumfetta aquila,native,27.19999999999999,27.399999999999977,35.10000000000002,17.599999999999966,0.19999999999998863,6
Triumfetta plumigera,native,27.099999999999966,28.30000000000001,35.19999999999999,19.099999999999966,1.2000000000000455,8
Triumfetta procumbens,native,22.69999999999999,25.399999999999977,27.80000000000001,17.899999999999977,2.6999999999999886,7
Triumfetta repens,native,22.69999999999999,26.099999999999966,29.69999999999999,17.899999999999977,3.3999999999999773,18
Triumfetta rhomboidea,introduced,21.30000000000001,26.399999999999977,29.69999999999999,15.599999999999966,5.099999999999966,8
Triumfetta triandra,native,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137,9
Turraea pubescens,native,23.5,27.399999999999977,33,17.899999999999977,3.8999999999999773,23
Typha domingensis,native,15.699999999999989,27.19999999999999,30.5,9.800000000000011,11.5,6
Ulex europaeus,introduced,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227,6
Uraria lagopodioides,native,23.69999999999999,27.399999999999977,33,18.399999999999977,3.6999999999999886,11
Urochloa mutica,introduced,21,26.399999999999977,30.099999999999966,14.399999999999977,5.399999999999977,9
Urochloa piligera,native,25.399999999999977,28.30000000000001,35.19999999999999,19.80000000000001,2.900000000000034,7
Urochloa subquadripara,native,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011,23
Urospermum picroides,introduced,15.800000000000011,22.099999999999966,30.399999999999977,10.5,6.2999999999999545,66
Ursinia anthemoides,introduced,18,20.30000000000001,28.5,10.099999999999966,2.3000000000000114,25
Urtica incisa,native,12.099999999999966,16.5,24.399999999999977,7.699999999999989,4.400000000000034,45
Urtica urens,introduced,12.800000000000011,20.399999999999977,28.399999999999977,6.300000000000011,7.599999999999966,63
Utricularia chrysantha,native,26.30000000000001,27.399999999999977,35.10000000000002,17.599999999999966,1.099999999999966,11
Utricularia dichotoma,native,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227,6
Utricularia lateriflora,native,13.199999999999989,22.5,30.099999999999966,9.5,9.300000000000011,6
Uvaria glabra,native,26.5,27.399999999999977,31.399999999999977,21.899999999999977,0.8999999999999773,14
Uvaria rufa,native,26.19999999999999,26.399999999999977,28.80000000000001,24.19999999999999,0.19999999999998863,7
Vavaea amicorum,native,24.69999999999999,26.69999999999999,29.19999999999999,21,2,17
Vellereophyton dealbatum,introduced,11.599999999999966,18,28.5,6.300000000000011,6.400000000000034,79
Veronica calycina,native,12.199999999999989,16.5,23.899999999999977,8.5,4.300000000000011,9
Veronica gracilis,native,11.599999999999966,14.300000000000011,19.5,8.099999999999966,2.7000000000000455,11
Verticordia verticillata,native,26.599999999999966,27.19999999999999,30.5,22.099999999999966,0.6000000000000227,11
Vicia sativa,introduced,11.599999999999966,22.5,30.099999999999966,8.099999999999966,10.900000000000034,32
Vigna lanceolata,native,26.599999999999966,28.30000000000001,35.19999999999999,19.5,1.7000000000000455,15
Vigna marina,native,22.5,26.69999999999999,30.099999999999966,17.399999999999977,4.199999999999989,34
Vigna radiata,native,21.30000000000001,27.399999999999977,30.19999999999999,15.599999999999966,6.099999999999966,12
Vigna vexillata,native,23.69999999999999,27.5,32.39999999999998,18.399999999999977,3.8000000000000114,18
Viminaria juncea,native,15.800000000000011,21.5,28.5,10.099999999999966,5.699999999999989,12
Vincetoxicum carnosum,native,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011,47
Vincetoxicum cinerascens,native,25,27.399999999999977,31,20.5,2.3999999999999773,8
Vincetoxicum flexuosum,native,26.399999999999977,27.5,33,20.19999999999999,1.1000000000000227,19
Vincetoxicum polyanthum,native,23.69999999999999,26.599999999999966,29.30000000000001,18.399999999999977,2.8999999999999773,7
Viola hederacea,native,11.599999999999966,21.30000000000001,25.80000000000001,6.300000000000011,9.700000000000045,23
Vitex acuminata,native,23.69999999999999,27.5,35.10000000000002,17.599999999999966,3.8000000000000114,27
Vitex glabrata,native,26.5,28.30000000000001,35.19999999999999,19.80000000000001,1.8000000000000114,15
Vitex rotundifolia,native,22.5,27.5,30.5,16.80000000000001,5,44
Vitex trifolia,native,21,26.599999999999966,29.69999999999999,14.599999999999966,5.599999999999966,29
Vittadinia cuneata,native,15.800000000000011,20.399999999999977,24.30000000000001,11.800000000000011,4.599999999999966,16
