species_work,lower_limit_islands,upper_limit_islands,upper_limit_max_islands,lower_limit_min_islands,diff_islands,number_of_islands,number_of_mainland,lower_limit_mainland,upper_limit_mainland,upper_limit_max_mainland,lower_limit_min_mainland,diff_mainland,lower_limit_sd,upper_limit_sd,upper_limit_max_sd,lower_limit_min_sd,diff_sd,min,max,abs_max,abs_min,diff,lower_limit_std,upper_limit_std,upper_limit_max_std,lower_limit_min_std,diff_std
Austrostipa eremophila,15.800000000000011,16.69999999999999,24,10.199999999999989,0.8999999999999773,21,485,14.542899999999984,19.499699999999994,34.5475,3.829899999999988,4.956800000000008,0.3949247466993631,0.9758699873611444,1.4085090158205078,0.5934038406668075,1.0542320262471505,1.2571000000000279,-2.799700000000005,-10.5475,6.370100000000001,-4.056800000000031,3.1831380801188347,-2.8689272508223045,-7.4884149703903,10.734847945779933,-3.848109238761609
Austrostipa flavescens,12.399999999999975,20.399999999999977,28.5,6.300000000000011,8,115,713,11.940499999999991,19.790999999999983,33.85169999999999,3.665799999999988,7.850499999999992,0.5936009704440341,0.5902604572622184,0.972379880824691,0.8015939825827758,0.8287983208577584,0.45949999999998425,0.6089999999999947,-5.351699999999987,2.6342000000000234,0.14950000000000774,0.7740890309802936,1.0317479216288605,-5.503713214902312,3.286202313436161,0.1803816395830579
Austrostipa stipoides,11.599999999999966,16.899999999999977,24.399999999999977,6.300000000000011,5.300000000000011,135,271,11.762099999999997,17.048999999999975,26.98399999999998,4.701699999999987,5.286899999999977,0.06998920265647258,0.117272131185335,0.8096786890980686,0.46147596911439953,0.1353392282625574,-0.16210000000003078,-0.14899999999999736,-2.584000000000003,1.598300000000024,0.013100000000034306,-2.316071534571766,-1.2705490937528896,-3.1913894175458877,3.463452285646117,0.09679381335484176
Austrostipa variabilis,20.19999999999999,20.399999999999977,24.30000000000001,16.5,0.19999999999998863,12,216,14.967699999999985,19.877999999999982,35.2663,5.00899999999999,4.9102999999999986,0.6950322149222852,0.9073032564689724,1.259460420398584,0.4615322437403661,1.071901526672522,5.232300000000004,0.5219999999999949,-10.96629999999999,11.49100000000001,-4.71030000000001,7.528140261218039,0.5753313418398891,-8.70714142531725,24.897502083222264,-4.394340228828743
Avicennia marina,16.399999999999977,27.19999999999999,30.5,9.099999999999966,10.800000000000011,155,575,14.139099999999983,28.71389999999999,38.534,6.329499999999979,14.574800000000009,0.15506526121358358,0.3525068099357159,0.572618452280309,0.28733658366507336,0.377156740901197,2.260899999999994,-1.5139000000000031,-8.033999999999999,2.770499999999987,-3.7747999999999973,14.580312716759163,-4.294668804486591,-14.03028485723192,9.642002298006544,-10.008570948461118
Banksia dentata,26.30000000000001,27.399999999999977,31.80000000000001,21.09999999999997,1.099999999999966,14,225,24.49389999999999,27.783699999999985,37.5026,14.75649999999999,3.2897999999999983,0.6324814802212171,0.3780307093573462,0.6259753070889362,0.8983901462365089,0.722050771980279,1.806100000000022,-0.38370000000000815,-5.70259999999999,6.343499999999979,-2.1898000000000324,2.8555776832680055,-1.0149969050194356,-9.109944011241621,7.060963465120196,-3.0327507219393173
Banksia integrifolia,14,22.5,30.09999999999997,7.399999999999977,8.5,31,425,10.842299999999987,22.895999999999983,30.746799999999983,0.15429999999998847,12.053699999999996,1.0008208392876097,0.5270500752127623,0.8430423954229549,1.0534283180270063,1.102379948815993,3.1577000000000126,-0.39599999999998303,-0.6468000000000131,7.245699999999989,-3.5536999999999956,3.1551101616226163,-0.7513517569276956,-0.7672212020553405,6.878208869086272,-3.2236616819970587
Banksia marginata,11.599999999999966,17.80000000000001,25.69999999999999,6.300000000000011,6.2000000000000455,32,938,7.566999999999982,16.747699999999988,28.607399999999988,-0.8437000000000121,9.180700000000009,1.3258691220964989,1.008211883088668,1.1274202039684769,0.9010283914295724,1.6348058294794845,4.0329999999999835,1.0523000000000238,-2.907399999999999,7.143700000000024,-2.9806999999999633,3.041778357145009,1.0437290193171413,-2.5788077859222853,7.928385018662757,-1.8232746337520744
Banksia serrata,14.599999999999966,22.5,30.09999999999997,9.099999999999966,7.900000000000034,7,128,12.67299999999999,19.477299999999993,26.726199999999984,4.282799999999987,6.804300000000004,0.8702001196553848,1.6203518908713177,1.7875258903883855,1.61268251832309,1.7152532185084528,1.9269999999999765,3.0227000000000075,3.373799999999985,4.817199999999979,1.09570000000003,2.214433159079665,1.8654589888956774,1.887413221895735,2.9870727469713207,0.6387978102456657
Barringtonia acutangula,26.30000000000001,27.19999999999999,30.5,22.09999999999997,0.8999999999999773,6,257,25.089599999999987,28.134799999999988,37.957,15.580199999999987,3.0452000000000035,1.510772740776813,0.5028735843547972,0.8768693744794032,1.2414625202514982,1.5543400313100542,1.2104000000000248,-0.9347999999999992,-7.457000000000001,6.519799999999982,-2.145200000000026,0.8011794013291889,-1.8589164932959787,-8.504117280213164,5.2517090879869555,-1.380135592462335
Barringtonia asiatica,24.5,26.69999999999999,29.69999999999999,17.899999999999977,2.1999999999999886,8,21,23.879399999999983,26.42729999999998,29.101999999999993,18.10359999999999,2.5479,0.17471738942121687,0.27210062247034483,0.4975374795365078,0.7837226941088652,0.31133988264037415,0.6206000000000174,0.2727000000000075,0.5979999999999954,-0.20360000000001222,-0.3479000000000112,3.5520219370027664,1.002202778972797,1.2019195027419356,-0.2597857654632757,-1.1174283135510374
Barringtonia calyptrata,25.399999999999977,26.399999999999977,28.80000000000001,22.80000000000001,1,7,53,22.279299999999985,26.004599999999986,30.094199999999994,14.917799999999996,3.725300000000001,1.1469424514712996,0.33780608779735183,0.6086516383094908,1.768386369080671,1.149247876082739,3.1206999999999923,0.39539999999999154,-1.2941999999999823,7.882200000000015,-2.725300000000001,2.720886297300055,1.1704940031666629,-2.1263394666850464,4.4572838480414925,-2.371377016844533
Bauera rubioides,12.099999999999966,15.800000000000011,23.899999999999977,8.199999999999989,3.7000000000000455,9,473,7.142099999999989,16.03269999999999,24.862799999999982,-0.0229000000000114,8.890600000000001,1.535706998742267,1.4640232491576357,1.3657677260359755,1.5988188802399756,1.9795884447052148,4.957899999999977,-0.23269999999997992,-0.962800000000005,8.2229,-5.1905999999999555,3.22841531884693,-0.15894556328519371,-0.7049514947863426,5.143109142397529,-2.6220601630016587
Bauhinia binata,25.399999999999977,26.59999999999997,29.30000000000001,22.80000000000001,1.1999999999999886,14,56,23.84649999999998,27.46139999999999,34.2433,18.08149999999999,3.614900000000008,0.617891203643128,0.2104621921731608,1.5551249221601284,1.032479425346457,0.640982721178084,1.553499999999996,-0.861400000000021,-4.9432999999999865,4.71850000000002,-2.4149000000000194,2.5141966592831486,-4.092896643836589,-3.1787156964429277,4.5700668547624455,-3.767496252569168
Bauhinia hookeri,23.69999999999999,25.59999999999997,29.69999999999999,17.899999999999977,1.8999999999999773,8,119,21.438199999999988,25.14859999999999,34.236799999999995,9.57149999999999,3.7104000000000026,0.8827797347357113,0.7402472600462684,0.6126182017056523,1.1983880356061185,1.116637236849423,2.261800000000001,0.45139999999997826,-4.536800000000007,8.328499999999988,-1.8104000000000253,2.5621340307241467,0.6097962456109111,-7.405591259562062,6.949752294370675,-1.6212964607091598
Bedfordia salicina,11.599999999999966,13.199999999999989,17.80000000000001,8.099999999999966,1.6000000000000227,7,148,7.803299999999987,12.675199999999982,20.815399999999993,0.04789999999998423,4.871899999999997,1.4160947829980963,0.5030288242218272,1.2956548774892058,1.4191086848650716,1.4407206759348097,3.796699999999979,0.5248000000000062,-3.015399999999982,8.052099999999982,-3.271899999999974,2.6811058451622607,1.0432801754687884,-2.3273172913479834,5.674054486366259,-2.2710162036627994
Bellardia viscosa,12.199999999999989,18,28.5,8.5,5.800000000000011,11,199,10.984299999999983,17.908199999999987,30.490999999999993,3.309999999999986,6.9239000000000015,1.7606258300142383,0.9517450176273968,2.1596210229952333,1.6191051545534396,1.9549477258000063,1.2157000000000053,0.09180000000001343,-1.9909999999999926,5.190000000000014,-1.1238999999999901,0.690493107209596,0.09645440564413088,-0.9219210124369988,3.2054743235200505,-0.5749002825843164
Beyeria lechenaultii,14,17.19999999999999,26.69999999999999,9.5,3.1999999999999886,33,693,12.965699999999996,18.24789999999999,32.92289999999999,3.6911999999999865,5.282199999999999,0.8699024314486256,0.7614561086532933,1.0273076223561062,1.1000330143375832,1.1564257349611708,1.0343000000000035,-1.047900000000002,-6.222900000000003,5.808800000000014,-2.08220000000001,1.1889839165958085,-1.3761791232502052,-6.057484500823547,5.280568786835867,-1.8005479617503704
Beyeria viscosa,13.199999999999989,20.399999999999977,27.59999999999997,9.5,7.199999999999989,28,311,9.825899999999992,22.85919999999999,33.80109999999999,1.599599999999989,13.033299999999995,1.642186337163348,0.9322469868250842,0.6030028212225955,1.628948529976724,1.851309930416425,3.3740999999999968,-2.4592000000000134,-6.201100000000022,7.900400000000011,-5.833300000000007,2.054638943001007,-2.637927539326473,-10.283699813256622,4.849999772621975,-3.1509040729273736
Billardiera heterophylla,15.800000000000011,16.69999999999999,23.899999999999977,11.300000000000011,0.8999999999999773,8,140,12.250999999999989,16.566999999999986,28.404699999999988,4.029999999999991,4.315999999999995,0.6115660332400853,0.9557847689331126,2.505011575420959,1.2494323035207118,1.0917031720279164,3.5490000000000226,0.13300000000000267,-4.50470000000001,7.27000000000002,-3.416000000000018,5.80313458744164,0.13915266734001516,-1.7982751234365095,5.818642578324777,-3.129055669641918
Billardiera longiflora,11.599999999999966,13.199999999999989,17.80000000000001,8.099999999999966,1.6000000000000227,9,112,7.008899999999986,13.046499999999996,23.44809999999999,-1.3099000000000127,6.037600000000007,1.497054428523548,0.5652143108744015,1.4428437850953175,1.4257997387062844,1.5503902573061932,4.5910999999999795,0.1534999999999922,-5.648099999999978,9.409899999999979,-4.437599999999985,3.066755565145281,0.2715784031768828,-3.914560992912238,6.599734692431743,-2.862247088491336
Blainvillea cunninghamii,26.30000000000001,27.19999999999999,33,20.19999999999999,0.8999999999999773,7,89,25.27349999999998,27.36739999999999,36.7625,15.401399999999988,2.0939000000000063,1.1867502374662204,0.36890829935545616,0.6794449171164564,1.4631674199827216,1.2090552529163463,1.0265000000000306,-0.16740000000000066,-3.762500000000003,4.7986,-1.193900000000029,0.8649671747204928,-0.453771303851055,-5.537608576082869,3.279597354659979,-0.9874652106429698
Blechnum nudum,12.399999999999975,18.59999999999997,24.30000000000001,7.300000000000011,6.199999999999989,8,343,9.221399999999988,18.204399999999985,27.82299999999999,-0.30770000000001413,8.982999999999999,1.6541820813799062,3.028635546458714,2.298824829254199,1.660767551121729,3.3320314274378373,3.178599999999987,0.39559999999998396,-3.5229999999999784,7.607700000000025,-2.78300000000001,1.921553881993706,0.13061987615596282,-1.5325221631362556,4.5808337204454475,-0.8352262157803222
Blechnum rupestre,21,24.5,30.09999999999997,14.399999999999975,3.5,6,259,13.541899999999991,20.675999999999988,30.76639999999999,3.675199999999988,7.134099999999999,1.696193226451944,1.3002902578865805,2.3648432344499146,1.651645510662896,1.96141130931896,7.458100000000009,3.8240000000000123,-0.6664000000000208,10.724799999999988,-3.634099999999999,4.396963673531867,2.940881835272172,-0.281794577455377,6.493403052144971,-1.8527985347763847
Blechnum wattsii,11.599999999999966,15.800000000000011,23.899999999999977,6.300000000000011,4.2000000000000455,20,344,7.428399999999985,16.39169999999999,26.49949999999999,-1.0124000000000106,8.963300000000004,1.0153148793868367,1.7218146693984646,1.1375692567109106,0.8805802982475012,1.9124750117767984,4.171599999999981,-0.5916999999999781,-2.5995000000000132,7.3124000000000215,-4.763299999999958,4.1086761207708005,-0.3436490642786167,-2.285135594747021,8.304069503431878,-2.4906469212241267
Blumea saxatilis,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886,23,401,21.74989999999999,27.975699999999986,38.2613,10.741699999999986,6.225799999999997,1.0502871479234122,0.3668161175085768,0.8401417428911313,1.1031990564527152,1.1043522780136594,1.950099999999999,-0.5757000000000083,-3.161299999999976,6.85829999999998,-2.5258000000000083,1.8567303273734832,-1.5694512114412407,-3.762817437354293,6.216738457022001,-2.287132512229732
Blumea tenella,27.09999999999997,27.399999999999977,32.69999999999999,20.69999999999999,0.30000000000001137,6,354,24.35959999999999,27.72199999999999,38.8108,11.092799999999988,3.362400000000001,1.6412438945877332,0.6124958376602682,1.199759468719786,1.7025765553792105,1.6689072746834923,2.7403999999999797,-0.3220000000000134,-6.110800000000012,9.6072,-3.0623999999999896,1.6697091815767853,-0.5257178583123964,-5.093354259183798,5.642741860650262,-1.8349731267009863
Boerhavia albiflora,22.59999999999997,26.399999999999977,29.69999999999999,17.399999999999977,3.8000000000000114,79,213,22.640499999999975,27.73879999999999,36.91130000000001,16.50699999999997,5.0983000000000125,0.05012247262718821,0.17396788446384015,0.5064373493224886,1.088593604627569,0.18248400042308033,-0.04050000000000509,-1.3388000000000133,-7.211300000000023,0.8930000000000078,-1.2983000000000011,-0.8080207914171507,-7.695673279732776,-14.239273642924031,0.8203244959403578,-7.1145963316781495
Boerhavia coccinea,22.09999999999997,27.399999999999977,34.5,15.399999999999975,5.300000000000011,11,744,19.275499999999987,27.523499999999988,39.5483,5.622299999999987,8.248000000000001,1.7300470550863103,0.6816908774895333,1.117714809956634,0.7686113930156606,1.804703009625947,2.8244999999999827,-0.1235000000000106,-5.048299999999998,9.777699999999989,-2.9479999999999897,1.632614553283969,-0.1811671596000004,-4.516626204671892,12.721253014006216,-1.633509771012688
Boerhavia diffusa,23.59999999999997,26.09999999999997,29.19999999999999,19.5,2.5,35,69,15.894999999999976,27.848599999999983,37.53180000000002,3.337599999999985,11.953600000000009,3.9351391741996022,0.34163541203270703,1.026178250501251,2.394945093734308,3.964301038357549,7.704999999999993,-1.748600000000014,-8.33180000000003,16.162400000000016,-9.453600000000009,1.9579993639150441,-5.1183218671506125,-8.11925218248413,6.748547197296645,-2.3846826738255813
Boerhavia dominii,23.69999999999999,27.399999999999977,34.5,17.899999999999977,3.6999999999999886,12,430,15.27429999999999,27.061699999999988,37.2776,3.7629999999999897,11.787399999999998,0.9932351312886724,1.1377159168735864,1.2835286072720329,0.9261364525428922,1.474257329869746,8.425699999999999,0.3382999999999896,-2.7775999999999996,14.136999999999988,-8.08740000000001,8.483086969616227,0.29735015128348485,-2.1640343536272355,15.264489332197256,-5.485745151909504
Boerhavia mutabilis,23.5,26.399999999999977,29.69999999999999,17.899999999999977,2.8999999999999773,34,94,22.688099999999977,27.17249999999999,32.826799999999984,16.03489999999999,4.484400000000011,0.4400932538361249,0.2807714062766627,0.39410287626084894,0.5250215592122227,0.5192940460917058,0.8119000000000227,-0.7725000000000115,-3.126799999999996,1.8650999999999875,-1.5844000000000333,1.8448362771367213,-2.7513485445124566,-7.933968992224326,3.552425547626097,-3.051065214254802
Boerhavia repens,22.69999999999999,25.59999999999997,28.399999999999977,17.899999999999977,2.8999999999999773,16,23,25.814999999999984,28.405999999999977,37.60929999999998,17.276499999999984,2.5909999999999944,0.1819563357185043,0.31853644291581096,0.4974846741367925,0.1453233252746005,0.3564632744983078,-3.114999999999995,-2.806000000000008,-9.209300000000006,0.6234999999999928,0.30899999999998284,-17.11949181488826,-8.809039161467728,-18.51172604659524,4.290433065867697,0.866849468391588
